1177.114,1176.987,1176.765,1176.369,1175.638,1174.174,1170.989,1164.726,1157.143,1152.092,1148.947,1154.564,1845.296,1180.263
1178.468,1178.334,1178.103,1177.688,1176.926,1175.399,1172.071,1165.496,1157.438,1152.056,1148.703,1146.669,1145.477,1146.182
1167.438,1167.308,1167.079,1166.673,1165.925,1164.397,1161.130,1154.631,1146.643,1141.299,1137.966,1135.946,1134.742,1135.440
1157.534,1157.406,1157.180,1156.771,1156.031,1154.547,1151.305,1144.861,1136.853,1131.473,1128.113,1126.075,1124.858,1125.566
1155.159,1155.032,1154.809,1154.412,1153.683,1152.200,1149.021,1142.665,1134.698,1129.334,1125.980,1123.945,1122.729,1123.439
1150.448,1150.322,1150.100,1149.699,1148.973,1147.519,1144.340,1137.988,1130.003,1124.613,1121.240,1119.190,1117.966,1225.921
1122.519,1122.397,1122.181,1121.800,1121.100,1119.702,1116.640,1110.492,1102.664,1097.347,1094.007,1095.594,1594.809,1595.839
1137.798,1137.670,1137.447,1137.045,1136.316,1134.860,1131.669,1125.260,1117.054,1111.483,1107.986,1105.854,1104.598,1105.364
1122.828,1122.702,1122.482,1122.084,1121.365,1119.930,1116.781,1110.448,1102.273,1096.704,1093.205,1091.074,1089.798,1090.554
1082.711,1082.600,1082.408,1082.066,1081.437,1080.183,1108.406,1105.244,1095.211,1087.703,1082.168,1078.646,1555.658,1556.729
1095.002,1094.870,1094.642,1094.235,1093.488,1092.014,1088.717,1082.069,1073.337,1067.341,1063.562,1061.251,1059.872,1060.717
1068.423,1068.303,1068.093,1067.712,1067.026,1065.654,1062.625,1056.449,1048.212,1042.503,1047.184,1048.055,1525.975,1527.126
1074.215,1074.088,1073.867,1073.467,1072.746,1071.305,1068.125,1061.636,1052.967,1046.958,1043.176,1040.863,1168.036,1712.249
1065.073,1064.945,1064.718,1064.320,1063.587,1062.131,1058.914,1052.340,1043.506,1037.378,1033.498,1031.120,1029.691,1030.591
1052.432,1052.305,1052.081,1051.688,1050.963,1049.523,1046.336,1039.808,1030.979,1024.832,1020.931,1018.541,1017.105,1017.975
1042.882,1042.756,1042.537,1042.147,1041.419,1039.999,1036.841,1030.371,1021.596,1015.477,1011.592,1009.210,1007.778,1008.648
1042.486,1042.362,1042.145,1041.761,1041.058,1039.666,1036.580,1030.219,1021.504,1015.381,1011.620,1009.278,1007.869,1008.727
1009.914,1009.800,1009.601,1009.248,1008.599,1007.311,1004.451,998.559,1002.981,1006.102,1000.065,996.202,1475.730,1476.946
1025.706,1025.577,1025.352,1024.945,1024.212,1022.749,1019.506,1012.831,1003.712,997.355,993.308,990.820,989.327,990.266
988.440,988.326,988.130,987.781,987.141,985.869,983.031,1004.140,997.129,988.513,982.047,977.916,1457.831,1459.109
974.893,974.780,974.583,974.227,973.585,972.304,969.443,963.502,970.913,1005.937,1019.243,1048.270,1648.144,1649.569
1000.374,1000.245,1000.019,999.618,998.884,997.400,994.156,987.430,978.069,971.519,967.327,964.741,1470.275,1762.285
